system.index,AREA_KM2,CD_MUN,CD_UF,NM_MUN,NM_REGIAO,NM_UF,SIGLA,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,Bioma
162,714.691,2931301,29,Tapiramutá,Nordeste,Bahia,BA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Caatinga
163,1165.622,2931350,29,Teixeira de Freitas,Nordeste,Bahia,BA,0,0,0,0,0,5.010049146,27.5150282,34.54454567,39.60944979,43.37065214,43.94765665,46.9381197,47.19415951,47.96429232,48.13498821,48.72201121,48.80735823,49.23408749,49.23408749,49.37497074,49.37497074,49.54566207,51.37178975,51.62714545,53.6752644,53.77265764,54.04171461,53.95636882,53.88473827,53.98715108,54.93089891,59.95005945,121.6862111,125.0516859,129.5027626,129.6339398,133.8652245,Mata Atlântica
164,244.613,2931400,29,Teodoro Sampaio,Nordeste,Bahia,BA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mata Atlântica
165,351.892,2931509,29,Teofilândia,Nordeste,Bahia,BA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Caatinga
166,289.782,2931608,29,Teolândia,Nordeste,Bahia,BA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mata Atlântica
167,193.241,2931707,29,Terra Nova,Nordeste,Bahia,BA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mata Atlântica
168,2010.316,2931806,29,Tremedal,Nordeste,Bahia,BA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Caatinga
169,2198.237,2931905,29,Tucano,Nordeste,Bahia,BA,0.06577097817,0.06577097817,0.4328477664,0.6687285731,0.8739626457,0.9617721413,0.9786453242,0.9786453242,1.116039777,1.185597131,1.894612065,2.158036819,2.486890483,3.287847947,3.814706009,4.103612179,4.266486589,4.266486589,4.654560274,4.742370001,4.830179809,5.30090268,5.388712489,5.626996992,5.714802442,6.546063085,7.225114093,8.152774454,9.474046257,10.15721022,11.45090324,12.20570261,13.10030412,16.52378865,16.8385129,17.73000788,20.46409326,Caatinga
0000000000000000016a,3060.116,2932002,29,Uauá,Nordeste,Bahia,BA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Caatinga
0000000000000000016b,659.138,2932101,29,Ubaíra,Nordeste,Bahia,BA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mata Atlântica
0000000000000000016c,181.102,2932200,29,Ubaitaba,Nordeste,Bahia,BA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mata Atlântica
0000000000000000016d,177.643,2932309,29,Ubatã,Nordeste,Bahia,BA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mata Atlântica
0000000000000000016e,545.298,2932408,29,Uibaí,Nordeste,Bahia,BA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Caatinga
0000000000000000016f,1775.633,2932457,29,Umburanas,Nordeste,Bahia,BA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Caatinga
170,1126.733,2932507,29,Una,Nordeste,Bahia,BA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mata Atlântica
171,902.402,2932606,29,Urandi,Nordeste,Bahia,BA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Caatinga
172,510.098,2932705,29,Uruçuca,Nordeste,Bahia,BA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mata Atlântica
173,633.76,2932804,29,Utinga,Nordeste,Bahia,BA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Caatinga
174,1123.975,2932903,29,Valença,Nordeste,Bahia,BA,0.01570083598,0.0447132801,0.0447132801,0.0447132801,0.05119840079,0.2969506209,0.2969506209,0.2969506209,0.2969506209,0.2983159466,0.2983159466,0.3426879698,1.182355458,2.31423452,7.848540538,9.93476056,10.48602222,15.16357798,17.2736385,18.43343431,19.62937627,20.21336992,21.98517911,23.41026,27.96217443,27.96217443,31.59149242,32.28780342,44.44877958,53.43069317,63.28171171,65.70891502,68.97511179,72.88881288,74.20908525,74.56474046,81.80742635,Mata Atlântica
175,394.877,2933000,29,Valente,Nordeste,Bahia,BA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Caatinga
176,468.407,2933059,29,Várzea da Roça,Nordeste,Bahia,BA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Caatinga
177,206.478,2933109,29,Várzea do Poço,Nordeste,Bahia,BA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Caatinga
178,1225.892,2933158,29,Várzea Nova,Nordeste,Bahia,BA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Caatinga
179,221.399,2933174,29,Varzedo,Nordeste,Bahia,BA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mata Atlântica
0000000000000000017a,297.537,2933208,29,Vera Cruz,Nordeste,Bahia,BA,13.25807173,18.73519451,26.26380714,30.71301644,32.03417866,39.0378936,40.43266617,42.66804546,46.15275377,50.34107279,56.04344131,66.07907627,71.02068412,73.38030815,78.16109662,81.55358631,84.34295912,84.60724459,85.18569997,86.84791018,88.03660088,89.25805798,89.34627132,96.4380166,97.68834502,111.7238818,114.4994484,124.1302269,129.7537572,133.7890185,145.656658,148.7188155,162.5843987,165.4550728,165.9076846,166.4854452,172.1344681,Mata Atlântica
0000000000000000017b,782.159,2933257,29,Vereda,Nordeste,Bahia,BA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mata Atlântica
0000000000000000017c,3254.186,2933307,29,Vitória da Conquista,Nordeste,Bahia,BA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mata Atlântica
0000000000000000017d,522.37,2933406,29,Wagner,Nordeste,Bahia,BA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Caatinga
0000000000000000017e,2920.579,2933455,29,Wanderley,Nordeste,Bahia,BA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Caatinga
0000000000000000017f,655.057,2933505,29,Wenceslau Guimarães,Nordeste,Bahia,BA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mata Atlântica
180,5079.662,2933604,29,Xique-Xique,Nordeste,Bahia,BA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Caatinga
00010000000000000002,880.461,3100104,31,Abadia dos Dourados,Sudeste,Minas Gerais,MG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Cerrado
00010000000000000003,1817.067,3100203,31,Abaeté,Sudeste,Minas Gerais,MG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Cerrado
181,470.551,3100302,31,Abre Campo,Sudeste,Minas Gerais,MG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mata Atlântica
182,101.886,3100401,31,Acaiaca,Sudeste,Minas Gerais,MG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mata Atlântica
183,815.422,3100500,31,Açucena,Sudeste,Minas Gerais,MG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mata Atlântica
184,1320.344,3100609,31,Água Boa,Sudeste,Minas Gerais,MG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mata Atlântica
00010000000000000004,492.167,3100708,31,Água Comprida,Sudeste,Minas Gerais,MG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mata Atlântica
00010000000000000005,232.091,3100807,31,Aguanil,Sudeste,Minas Gerais,MG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mata Atlântica
185,820.079,3100906,31,Águas Formosas,Sudeste,Minas Gerais,MG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mata Atlântica
186,1256.607,3101003,31,Águas Vermelhas,Sudeste,Minas Gerais,MG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mata Atlântica
187,1348.913,3101102,31,Aimorés,Sudeste,Minas Gerais,MG,1.748559143,1.888565783,1.898164301,1.913717448,2.011357697,2.042800962,1.727374315,1.727374315,1.228253367,1.804494716,1.864733851,2.142422995,2.222851344,2.222851344,2.27977951,2.211599784,2.265882005,2.276804738,2.121904965,2.121242988,1.971310284,2.093442196,2.161292228,2.126869754,2.201671285,2.204319005,2.208621698,2.208621698,2.195051742,2.220868498,2.197038198,2.193066521,2.223516218,2.242712482,2.242712482,2.242712482,2.423423175,Mata Atlântica
188,649.68,3101201,31,Aiuruoca,Sudeste,Minas Gerais,MG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mata Atlântica
189,161.356,3101300,31,Alagoa,Sudeste,Minas Gerais,MG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mata Atlântica
00010000000000000006,58.01,3101409,31,Albertina,Sudeste,Minas Gerais,MG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mata Atlântica
0000000000000000018a,510.25,3101508,31,Além Paraíba,Sudeste,Minas Gerais,MG,9.003448381,8.678137118,10.69700321,11.12919205,11.52717986,11.39257344,11.39257344,12.25598531,16.38717872,22.85240557,30.09828898,40.38809501,43.59593326,49.60054124,55.54513115,57.30465192,60.76377867,60.84695566,60.71244623,60.4697596,61.362606,61.24761923,61.16449791,61.01505567,61.26003663,61.51814436,62.28827572,63.08987239,64.25264518,65.39952812,66.75868775,67.36101644,72.46054036,73.56553245,73.64452098,73.9050697,79.337408,Mata Atlântica
00010000000000000007,850.446,3101607,31,Alfenas,Sudeste,Minas Gerais,MG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mata Atlântica
0000000000000000018b,130.815,3101631,31,Alfredo Vasconcelos,Sudeste,Minas Gerais,MG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mata Atlântica
0000000000000000018c,2294.426,3101706,31,Almenara,Sudeste,Minas Gerais,MG,2.308844201,2.308844201,2.394794411,2.394794411,3.012288659,3.012288659,3.177444933,3.177444933,3.177444933,3.177444933,3.370576379,3.370576379,4.400945802,4.400945802,4.400945802,4.400945802,4.400945802,4.628119145,4.628119145,4.628119145,4.667554444,4.667554444,4.667554444,4.667554444,4.667554444,4.903828216,4.903828216,4.903828216,4.903828216,4.903828216,4.903828216,4.903828216,4.903828216,4.903828216,4.903828216,4.903828216,4.903828216,Mata Atlântica
0000000000000000018d,166.972,3101805,31,Alpercata,Sudeste,Minas Gerais,MG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mata Atlântica
00010000000000000008,460.685,3101904,31,Alpinópolis,Sudeste,Minas Gerais,MG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Cerrado
00010000000000000009,362.01,3102001,31,Alterosa,Sudeste,Minas Gerais,MG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mata Atlântica
0000000000000000018e,103.69,3102050,31,Alto Caparaó,Sudeste,Minas Gerais,MG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mata Atlântica
0000000000000000018f,518.053,3102100,31,Alto Rio Doce,Sudeste,Minas Gerais,MG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mata Atlântica
190,278.175,3102209,31,Alvarenga,Sudeste,Minas Gerais,MG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mata Atlântica
191,599.443,3102308,31,Alvinópolis,Sudeste,Minas Gerais,MG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mata Atlântica
192,374.008,3102407,31,Alvorada de Minas,Sudeste,Minas Gerais,MG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mata Atlântica
193,136.186,3102506,31,Amparo do Serra,Sudeste,Minas Gerais,MG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mata Atlântica
0001000000000000000a,469.396,3102605,31,Andradas,Sudeste,Minas Gerais,MG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mata Atlântica
194,695.672,3102704,31,Cachoeira de Pajeú,Sudeste,Minas Gerais,MG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mata Atlântica
195,1005.285,3102803,31,Andrelândia,Sudeste,Minas Gerais,MG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mata Atlântica
196,185.211,3102852,31,Angelândia,Sudeste,Minas Gerais,MG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Cerrado
197,529.915,3102902,31,Antônio Carlos,Sudeste,Minas Gerais,MG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mata Atlântica
198,787.061,3103009,31,Antônio Dias,Sudeste,Minas Gerais,MG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mata Atlântica
199,83.802,3103108,31,Antônio Prado de Minas,Sudeste,Minas Gerais,MG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mata Atlântica
0000000000000000019a,187.538,3103207,31,Araçaí,Sudeste,Minas Gerais,MG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Cerrado
0000000000000000019b,106.608,3103306,31,Aracitaba,Sudeste,Minas Gerais,MG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mata Atlântica
0000000000000000019c,2236.279,3103405,31,Araçuaí,Sudeste,Minas Gerais,MG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mata Atlântica
0001000000000000000b,2729.777,3103504,31,Araguari,Sudeste,Minas Gerais,MG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Cerrado
0000000000000000019d,89.42,3103603,31,Arantina,Sudeste,Minas Gerais,MG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mata Atlântica
0000000000000000019e,303.793,3103702,31,Araponga,Sudeste,Minas Gerais,MG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mata Atlântica
0001000000000000000c,294.354,3103751,31,Araporã,Sudeste,Minas Gerais,MG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mata Atlântica
0001000000000000000d,173.894,3103801,31,Arapuá,Sudeste,Minas Gerais,MG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Cerrado
0001000000000000000e,245.522,3103900,31,Araújos,Sudeste,Minas Gerais,MG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Cerrado
0001000000000000000f,1164.062,3104007,31,Araxá,Sudeste,Minas Gerais,MG,0.01290149715,0.01290149715,0,0,0,0,0.01290149715,0.1379514399,0.2315730498,0.7959568869,0.7959568869,0.9491263154,0.9491263154,1.156221723,1.397722688,1.477782056,1.477782056,1.562141858,1.568428772,1.568428772,1.717628065,1.719282197,1.874769479,1.890648232,2.051760356,2.027609942,2.183426952,3.068718605,3.068718605,3.153408408,3.202039185,3.348917535,4.730834246,5.403383077,6.008112731,6.008112731,6.573172998,Cerrado
00010000000000000010,162.875,3104106,31,Arceburgo,Sudeste,Minas Gerais,MG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mata Atlântica
00010000000000000011,509.873,3104205,31,Arcos,Sudeste,Minas Gerais,MG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Cerrado
00010000000000000012,283.124,3104304,31,Areado,Sudeste,Minas Gerais,MG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mata Atlântica
0000000000000000019f,159.378,3104403,31,Argirita,Sudeste,Minas Gerais,MG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mata Atlântica
000000000000000001a0,243.329,3104452,31,Aricanduva,Sudeste,Minas Gerais,MG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mata Atlântica
00010000000000000013,5279.419,3104502,31,Arinos,Sudeste,Minas Gerais,MG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Cerrado
000000000000000001a1,158.891,3104601,31,Astolfo Dutra,Sudeste,Minas Gerais,MG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mata Atlântica
000000000000000001a2,1836.925,3104700,31,Ataléia,Sudeste,Minas Gerais,MG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mata Atlântica
000000000000000001a3,1254.832,3104809,31,Augusto de Lima,Sudeste,Minas Gerais,MG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Cerrado
000000000000000001a4,750.554,3104908,31,Baependi,Sudeste,Minas Gerais,MG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mata Atlântica
000000000000000001a5,556.266,3105004,31,Baldim,Sudeste,Minas Gerais,MG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Cerrado
00010000000000000014,1455.819,3105103,31,Bambuí,Sudeste,Minas Gerais,MG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Cerrado
000000000000000001a6,483.789,3105202,31,Bandeira,Sudeste,Minas Gerais,MG,0.1812533279,0.2052179206,0.3641944074,0.6548075125,0.7969077048,0.8829778252,0.8782524191,0.8782524191,0.8782524191,0.8782524191,1.302527621,1.544874489,1.721739927,1.807809943,1.807809943,1.807809943,1.807809943,1.807809943,1.807809943,1.893880064,1.893880064,1.893880064,1.893880064,1.893880064,1.893880064,1.893880064,1.893880064,1.893880064,1.893880064,2.01235341,2.270563883,2.466331849,2.663112856,2.835253439,3.17953471,3.17953471,4.384519681,Mata Atlântica
00010000000000000015,47.266,3105301,31,Bandeira do Sul,Sudeste,Minas Gerais,MG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mata Atlântica
000000000000000001a7,340.14,3105400,31,Barão de Cocais,Sudeste,Minas Gerais,MG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mata Atlântica
000000000000000001a8,198.313,3105509,31,Barão de Monte Alto,Sudeste,Minas Gerais,MG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mata Atlântica
000000000000000001a9,759.186,3105608,31,Barbacena,Sudeste,Minas Gerais,MG,7.129973368,7.376861736,7.376861736,7.460359036,7.997645479,9.813607525,11.6940746,11.87547389,12.95240657,13.47326825,14.01876833,15.34304914,19.07643069,19.40845183,20.73277375,21.12307462,21.54055951,22.33653908,22.50350079,22.49986437,22.49979227,22.93424331,24.03638141,24.57270134,25.00815138,25.78777681,26.87351195,27.23467265,27.59714571,27.99170339,28.24219026,29.04212379,29.11808987,29.10005769,31.48708202,31.50512,31.5886173,Mata Atlântica
000000000000000001aa,383.628,3105707,31,Barra Longa,Sudeste,Minas Gerais,MG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mata Atlântica
000000000000000001ab,82.07,3105905,31,Barroso,Sudeste,Minas Gerais,MG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mata Atlântica
000000000000000001ac,109.143,3106002,31,Bela Vista de Minas,Sudeste,Minas Gerais,MG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mata Atlântica
000000000000000001ad,393.086,3106101,31,Belmiro Braga,Sudeste,Minas Gerais,MG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mata Atlântica
000000000000000001ae,331.354,3106200,31,Belo Horizonte,Sudeste,Minas Gerais,MG,830.7718995,978.8722111,988.7795867,1018.32465,1042.517133,1077.111733,1093.120734,1163.029445,1173.268692,1245.176704,1284.324988,1285.850499,1321.799053,1351.357837,1379.972916,1391.188113,1398.191831,1408.662178,1409.34575,1419.353691,1427.518042,1430.600314,1437.659959,1440.663788,1442.62602,1470.106305,1483.250494,1486.130138,1490.400539,1550.700283,1602.248116,1619.719882,1639.260217,1651.192328,1664.867791,1665.814724,1672.081386,Mata Atlântica
000000000000000001af,334.909,3106309,31,Belo Oriente,Sudeste,Minas Gerais,MG,0,1.389982254,1.389982254,1.389982254,2.303498736,2.303498736,3.806473971,4.003954148,18.11755615,18.96248631,26.45745207,28.28414065,33.62338153,36.68761971,37.23234321,37.65480836,37.73930196,39.34465996,41.86814404,42.12162253,43.38404631,43.38404631,44.22896968,44.31346206,44.65143279,45.4118677,45.58780934,46.60171783,50.14710119,51.13516679,51.13516679,50.96618149,51.07353455,51.32899717,51.32899717,50.9910278,51.07552236,Mata Atlântica
000000000000000001b0,365.923,3106408,31,Belo Vale,Sudeste,Minas Gerais,MG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mata Atlântica
